student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
4059,0.06159296037266133,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4060,0.997757562225387,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4061,0.05042921512562686,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4062,0.24191023111360338,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4063,0.015534518699528203,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4064,0.13713520141884708,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4065,0.8400668374958803,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
4066,0.06549723015391684,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4067,0.025852105505894937,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4068,0.9966734592605395,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4069,0.06036016319240208,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4070,0.038533188196639506,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4071,0.05716333098679547,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4072,0.33001531057677097,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
4073,0.04998863944287818,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4074,0.036571215669865514,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4075,0.06847554072225406,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4076,0.9663414698819462,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4077,0.032068915019484154,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4078,0.9847421330873319,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4079,0.16623343063679838,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4080,0.13778438422445013,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4081,0.8961172753502278,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4082,0.1809053925615914,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4083,0.5790594640070736,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
4084,0.37710531321940216,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
4085,0.9927579739672973,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4086,0.9751311750239923,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4087,0.051253030279818756,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4088,0.042867517448480844,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4089,0.2026569158204049,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4090,0.9972988043299901,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4091,0.3975265142085015,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
4092,0.9532673894592982,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4093,0.8820757664556073,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4094,0.10534745587321669,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4095,0.20697517042406904,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4096,0.037976411980338506,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4097,0.03671698664139408,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4098,0.3758558155644211,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
4099,0.9970939739116769,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4100,0.9476055404874392,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4101,0.06839182581302555,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4102,0.07342294039475981,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4103,0.07009395466112502,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4104,0.17635873080567432,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4105,0.04592267016708922,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4106,0.1435204842753203,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4107,0.46841006269559143,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
4108,0.17727662975702208,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
4109,0.1073346552310925,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4110,0.06711510818464617,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4111,0.031201452867563376,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4112,0.0374711874380578,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4113,0.0603771915758207,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4114,0.985048271597012,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4115,0.1718019688141484,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4116,0.21038653530337054,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4117,0.37045475341558226,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
4118,0.05020752890123274,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4119,0.06324711082375073,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4120,0.4304722073008532,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
4121,0.09442066999312163,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4122,0.1402449751621339,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
